,mix_enthalpy,config_entropy
Cu-Ir-Mg-Zn,0.0046113,0.0001195
Cu-Ir-Mg-Zr,-0.0626766,0.0001195
Cu-Ir-Mn-Mo,0.1721796,0.0001195
Cu-Ir-Mn-Nb,0.0765085,0.0001195
Cu-Ir-Mn-Ni,0.151635,0.0001195
Cu-Ir-Mn-Os,0.2899831,0.0001195
Cu-Ir-Mn-Pb,0.3931833,0.0001195
Cu-Ir-Mn-Pd,0.1315377,0.0001195
Cu-Ir-Mn-Pt,0.1046951,0.0001195
Cu-Ir-Mn-Re,0.199786,0.0001195
Cu-Ir-Mn-Rh,0.1896736,0.0001195
Cu-Ir-Mn-Ru,0.2400528,0.0001195
Cu-Ir-Mn-Sb,0.1809791,0.0001195
Cu-Ir-Mn-Sc,-0.0091731,0.0001195
Cu-Ir-Mn-Si,-0.1412442,0.0001195
Cu-Ir-Mn-Sn,0.2483772,0.0001195
Cu-Ir-Mn-Ta,0.0527018,0.0001195
Cu-Ir-Mn-Te,0.1295545,0.0001195
Cu-Ir-Mn-Ti,-0.0550603,0.0001195
Cu-Ir-Mn-V,0.0282399,0.0001195
Cu-Ir-Mn-W,0.2036405,0.0001195
Cu-Ir-Mn-Y,0.104258,0.0001195
Cu-Ir-Mn-Zn,0.095439,0.0001195
Cu-Ir-Mn-Zr,0.0288857,0.0001195
Cu-Ir-Mo-Nb,0.0366057,0.0001195
Cu-Ir-Mo-Ni,0.1689935,0.0001195
Cu-Ir-Mo-Os,0.3053539,0.0001195
Cu-Ir-Mo-Pb,0.3880951,0.0001195
Cu-Ir-Mo-Pd,0.1555076,0.0001195
Cu-Ir-Mo-Pt,0.1053831,0.0001195
Cu-Ir-Mo-Re,0.2022515,0.0001195
Cu-Ir-Mo-Rh,0.1643497,0.0001195
Cu-Ir-Mo-Ru,0.2443965,0.0001195
Cu-Ir-Mo-Sb,0.1713016,0.0001195
Cu-Ir-Mo-Sc,-0.030587,0.0001195
Cu-Ir-Mo-Si,-0.12572,0.0001195
Cu-Ir-Mo-Sn,0.2771213,0.0001195
Cu-Ir-Mo-Ta,0.0136883,0.0001195
Cu-Ir-Mo-Te,0.1680269,0.0001195
Cu-Ir-Mo-Ti,-0.0617555,0.0001195
Cu-Ir-Mo-V,0.0363522,0.0001195
Cu-Ir-Mo-W,0.1714865,0.0001195
Cu-Ir-Mo-Y,0.1002888,0.0001195
Cu-Ir-Mo-Zn,0.1064011,0.0001195
Cu-Ir-Mo-Zr,-0.0029873,0.0001195
Cu-Ir-Nb-Ni,0.048478,0.0001195
Cu-Ir-Nb-Os,0.161985,0.0001195
Cu-Ir-Nb-Pb,0.2637584,0.0001195
Cu-Ir-Nb-Pd,0.0033549,0.0001195
Cu-Ir-Nb-Pt,-0.0590259,0.0001195
Cu-Ir-Nb-Re,0.0628135,0.0001195
Cu-Ir-Nb-Rh,0.0136763,0.0001195
Cu-Ir-Nb-Ru,0.096969,0.0001195
Cu-Ir-Nb-Sb,0.0389448,0.0001195
Cu-Ir-Nb-Sc,-0.1142337,0.0001195
Cu-Ir-Nb-Si,-0.2539254,0.0001195
Cu-Ir-Nb-Sn,0.0961818,0.0001195
Cu-Ir-Nb-Ta,-0.0410157,0.0001195
Cu-Ir-Nb-Te,0.0356943,0.0001195
Cu-Ir-Nb-Ti,-0.1154126,0.0001195
Cu-Ir-Nb-V,-0.0063802,0.0001195
Cu-Ir-Nb-W,0.0745506,0.0001195
Cu-Ir-Nb-Y,-0.0022801,0.0001195
Cu-Ir-Nb-Zn,-0.0032152,0.0001195
Cu-Ir-Nb-Zr,-0.0861081,0.0001195
Cu-Ir-Ni-Os,0.3049411,0.0001195
Cu-Ir-Ni-Pb,0.3203819,0.0001195
Cu-Ir-Ni-Pd,0.1697447,0.0001195
Cu-Ir-Ni-Pt,0.1584258,0.0001195
Cu-Ir-Ni-Re,0.2066425,0.0001195
Cu-Ir-Ni-Rh,0.2155351,0.0001195
Cu-Ir-Ni-Ru,0.2502208,0.0001195
Cu-Ir-Ni-Sb,0.1368096,0.0001195
Cu-Ir-Ni-Sc,-0.1100712,0.0001195
Cu-Ir-Ni-Si,-0.1589918,0.0001195
Cu-Ir-Ni-Sn,0.2183009,0.0001195
Cu-Ir-Ni-Ta,0.026123,0.0001195
Cu-Ir-Ni-Te,0.1082658,0.0001195
Cu-Ir-Ni-Ti,-0.0961749,0.0001195
Cu-Ir-Ni-V,0.0410236,0.0001195
Cu-Ir-Ni-W,0.2071352,0.0001195
Cu-Ir-Ni-Y,0.0006543,0.0001195
Cu-Ir-Ni-Zn,0.050935,0.0001195
Cu-Ir-Ni-Zr,-0.0513943,0.0001195
Cu-Ir-Os-Pb,0.5368738,0.0001195
Cu-Ir-Os-Pd,0.3244632,0.0001195
Cu-Ir-Os-Pt,0.3141845,0.0001195
Cu-Ir-Os-Re,0.3292912,0.0001195
Cu-Ir-Os-Rh,0.3385582,0.0001195
Cu-Ir-Os-Ru,0.3691825,0.0001195
Cu-Ir-Os-Sb,0.3597958,0.0001195
Cu-Ir-Os-Sc,0.0412595,0.0001195
Cu-Ir-Os-Si,0.0172132,0.0001195
Cu-Ir-Os-Sn,0.4000263,0.0001195
Cu-Ir-Os-Ta,0.1316482,0.0001195
Cu-Ir-Os-Te,0.3469061,0.0001195
Cu-Ir-Os-Ti,0.0054214,0.0001195
Cu-Ir-Os-V,0.130166,0.0001195
Cu-Ir-Os-W,0.3400488,0.0001195
Cu-Ir-Os-Y,0.1896971,0.0001195
Cu-Ir-Os-Zn,0.2383331,0.0001195
Cu-Ir-Os-Zr,0.0820104,0.0001195
Cu-Ir-Pb-Pd,0.2417074,0.0001195
Cu-Ir-Pb-Pt,0.2686545,0.0001195
Cu-Ir-Pb-Re,0.4385092,0.0001195
Cu-Ir-Pb-Rh,0.3543167,0.0001195
Cu-Ir-Pb-Ru,0.4297349,0.0001195
Cu-Ir-Pb-Sb,0.2494697,0.0001195
Cu-Ir-Pb-Sc,0.0079732,0.0001195
Cu-Ir-Pb-Si,0.0952133,0.0001195
Cu-Ir-Pb-Sn,0.3199903,0.0001195
Cu-Ir-Pb-Ta,0.293467,0.0001195
Cu-Ir-Pb-Te,0.1864928,0.0001195
Cu-Ir-Pb-Ti,0.1209069,0.0001195
Cu-Ir-Pb-V,0.3164048,0.0001195
Cu-Ir-Pb-W,0.4600561,0.0001195
Cu-Ir-Pb-Y,0.0522848,0.0001195
Cu-Ir-Pb-Zn,0.2400178,0.0001195
Cu-Ir-Pb-Zr,0.0931189,0.0001195
Cu-Ir-Pd-Pt,0.1495637,0.0001195
Cu-Ir-Pd-Re,0.2243006,0.0001195
Cu-Ir-Pd-Rh,0.2104845,0.0001195
Cu-Ir-Pd-Ru,0.2562327,0.0001195
Cu-Ir-Pd-Sb,0.0538535,0.0001195
Cu-Ir-Pd-Sc,-0.2237525,0.0001195
Cu-Ir-Pd-Si,-0.1555808,0.0001195
Cu-Ir-Pd-Sn,0.1024377,0.0001195
Cu-Ir-Pd-Ta,-0.0154865,0.0001195
Cu-Ir-Pd-Te,0.0562267,0.0001195
Cu-Ir-Pd-Ti,-0.1538527,0.0001195
Cu-Ir-Pd-V,0.0287682,0.0001195
Cu-Ir-Pd-W,0.2014834,0.0001195
Cu-Ir-Pd-Y,-0.1358749,0.0001195
Cu-Ir-Pd-Zn,-0.0223302,0.0001195
Cu-Ir-Pd-Zr,-0.142544,0.0001195
Cu-Ir-Pt-Re,0.195469,0.0001195
Cu-Ir-Pt-Rh,0.2050315,0.0001195
Cu-Ir-Pt-Ru,0.2524785,0.0001195
Cu-Ir-Pt-Sb,0.0856851,0.0001195
Cu-Ir-Pt-Sc,-0.2897704,0.0001195
Cu-Ir-Pt-Si,-0.1831662,0.0001195
Cu-Ir-Pt-Sn,0.142602,0.0001195
Cu-Ir-Pt-Ta,-0.080464,0.0001195
Cu-Ir-Pt-Te,0.0709241,0.0001195
Cu-Ir-Pt-Ti,-0.2231651,0.0001195
Cu-Ir-Pt-V,-0.0349744,0.0001195
Cu-Ir-Pt-W,0.1508181,0.0001195
Cu-Ir-Pt-Y,-0.1949663,0.0001195
Cu-Ir-Pt-Zn,-0.0153082,0.0001195
Cu-Ir-Pt-Zr,-0.206786,0.0001195
Cu-Ir-Re-Rh,0.2139421,0.0001195
Cu-Ir-Re-Ru,0.269733,0.0001195
Cu-Ir-Re-Sb,0.2432651,0.0001195
Cu-Ir-Re-Sc,-0.0245508,0.0001195
Cu-Ir-Re-Si,-0.0573117,0.0001195
Cu-Ir-Re-Sn,0.3097763,0.0001195
Cu-Ir-Re-Ta,0.033152,0.0001195
Cu-Ir-Re-Te,0.2606333,0.0001195
Cu-Ir-Re-Ti,-0.0758823,0.0001195
Cu-Ir-Re-V,0.0366242,0.0001195
Cu-Ir-Re-W,0.2324041,0.0001195
Cu-Ir-Re-Y,0.1298318,0.0001195
Cu-Ir-Re-Zn,0.1582892,0.0001195
Cu-Ir-Re-Zr,0.0065666,0.0001195
Cu-Ir-Rh-Ru,0.2791061,0.0001195
Cu-Ir-Rh-Sb,0.1096699,0.0001195
Cu-Ir-Rh-Sc,-0.1823515,0.0001195
Cu-Ir-Rh-Si,-0.1889187,0.0001195
Cu-Ir-Rh-Sn,0.1711748,0.0001195
Cu-Ir-Rh-Ta,-0.0147805,0.0001195
Cu-Ir-Rh-Te,0.1215155,0.0001195
Cu-Ir-Rh-Ti,-0.1377862,0.0001195
Cu-Ir-Rh-V,0.030179,0.0001195
Cu-Ir-Rh-W,0.1995893,0.0001195
Cu-Ir-Rh-Y,-0.0717175,0.0001195
Cu-Ir-Rh-Zn,0.0610108,0.0001195
Cu-Ir-Rh-Zr,-0.1097651,0.0001195
Cu-Ir-Ru-Sb,0.2356978,0.0001195
Cu-Ir-Ru-Sc,-0.0383994,0.0001195
Cu-Ir-Ru-Si,-0.0878469,0.0001195
Cu-Ir-Ru-Sn,0.3179093,0.0001195
Cu-Ir-Ru-Ta,0.0669061,0.0001195
Cu-Ir-Ru-Te,0.2081246,0.0001195
Cu-Ir-Ru-Ti,-0.0559279,0.0001195
Cu-Ir-Ru-V,0.079225,0.0001195
Cu-Ir-Ru-W,0.2756047,0.0001195
Cu-Ir-Ru-Y,0.0986228,0.0001195
Cu-Ir-Ru-Zn,0.1483401,0.0001195
Cu-Ir-Ru-Zr,0.0058111,0.0001195
Cu-Ir-Sb-Sc,-0.2319219,0.0001195
Cu-Ir-Sb-Si,-0.0320758,0.0001195
Cu-Ir-Sb-Sn,0.1729746,0.0001195
Cu-Ir-Sb-Ta,0.0699212,0.0001195
Cu-Ir-Sb-Te,0.0988655,0.0001195
Cu-Ir-Sb-Ti,-0.1220805,0.0001195
Cu-Ir-Sb-V,0.0876009,0.0001195
Cu-Ir-Sb-W,0.2454746,0.0001195
Cu-Ir-Sb-Y,-0.1904986,0.0001195
Cu-Ir-Sb-Zn,0.0757952,0.0001195
Cu-Ir-Sb-Zr,-0.1504022,0.0001195
Cu-Ir-Sc-Si,-0.4099608,0.0001195
Cu-Ir-Sc-Sn,-0.12557,0.0001195
Cu-Ir-Sc-Ta,-0.1106494,0.0001195
Cu-Ir-Sc-Te,-0.2887987,0.0001195
Cu-Ir-Sc-Ti,-0.2021838,0.0001195
Cu-Ir-Sc-V,-0.0780893,0.0001195
Cu-Ir-Sc-W,0.0242613,0.0001195
Cu-Ir-Sc-Y,-0.1645851,0.0001195
Cu-Ir-Sc-Zn,-0.1644532,0.0001195
Cu-Ir-Sc-Zr,-0.2020324,0.0001195
Cu-Ir-Si-Sn,0.0322699,0.0001195
Cu-Ir-Si-Ta,-0.244873,0.0001195
Cu-Ir-Si-Te,-0.1008012,0.0001195
Cu-Ir-Si-Ti,-0.3923044,0.0001195
Cu-Ir-Si-V,-0.2559151,0.0001195
Cu-Ir-Si-W,-0.0470435,0.0001195
Cu-Ir-Si-Y,-0.3327393,0.0001195
Cu-Ir-Si-Zn,-0.0882421,0.0001195
Cu-Ir-Si-Zr,-0.3673226,0.0001195
Cu-Ir-Sn-Ta,0.1206584,0.0001195
Cu-Ir-Sn-Te,0.1319064,0.0001195
Cu-Ir-Sn-Ti,-0.0372727,0.0001195
Cu-Ir-Sn-V,0.1490247,0.0001195
Cu-Ir-Sn-W,0.3650568,0.0001195
Cu-Ir-Sn-Y,-0.0717857,0.0001195
Cu-Ir-Sn-Zn,0.1495348,0.0001195
Cu-Ir-Sn-Zr,-0.0587279,0.0001195
Cu-Ir-Ta-Te,0.0581181,0.0001195
Cu-Ir-Ta-Ti,-0.1214555,0.0001195
Cu-Ir-Ta-V,-0.0225958,0.0001195
Cu-Ir-Ta-W,0.0533164,0.0001195
Cu-Ir-Ta-Y,0.0063526,0.0001195
Cu-Ir-Ta-Zn,-0.0016978,0.0001195
Cu-Ir-Ta-Zr,-0.088093,0.0001195
Cu-Ir-Te-Ti,-0.1353542,0.0001195
Cu-Ir-Te-V,0.0342604,0.0001195
Cu-Ir-Te-W,0.2597955,0.0001195
Cu-Ir-Te-Y,-0.2661597,0.0001195
Cu-Ir-Te-Zn,-0.0007942,0.0001195
Cu-Ir-Te-Zr,-0.1600932,0.0001195
Cu-Ir-Ti-V,-0.1039094,0.0001195
Cu-Ir-Ti-W,-0.016338,0.0001195
Cu-Ir-Ti-Y,-0.1015529,0.0001195
Cu-Ir-Ti-Zn,-0.1246103,0.0001195
Cu-Ir-Ti-Zr,-0.1736956,0.0001195
Cu-Ir-V-W,0.0742142,0.0001195
Cu-Ir-V-Y,0.0385605,0.0001195
Cu-Ir-V-Zn,0.0110695,0.0001195
Cu-Ir-V-Zr,-0.0499599,0.0001195
Cu-Ir-W-Y,0.1672309,0.0001195
Cu-Ir-W-Zn,0.1703171,0.0001195
Cu-Ir-W-Zr,0.0476065,0.0001195
Cu-Ir-Y-Zn,-0.0832987,0.0001195
Cu-Ir-Y-Zr,-0.1086394,0.0001195
Cu-Ir-Zn-Zr,-0.1110858,0.0001195
Cu-Mg-Mn-Mo,0.2793565,0.0001195
Cu-Mg-Mn-Nb,0.2359454,0.0001195
Cu-Mg-Mn-Ni,0.1390596,0.0001195
Cu-Mg-Mn-Os,0.3034852,0.0001195
Cu-Mg-Mn-Pb,0.3170092,0.0001195
Cu-Mg-Mn-Pd,-0.0327186,0.0001195
Cu-Mg-Mn-Pt,-0.0829439,0.0001195
Cu-Mg-Mn-Re,0.2825061,0.0001195
Cu-Mg-Mn-Rh,0.1023946,0.0001195
Cu-Mg-Mn-Ru,0.2420499,0.0001195
Cu-Mg-Mn-Sb,0.1168315,0.0001195
Cu-Mg-Mn-Sc,0.1555687,0.0001195
Cu-Mg-Mn-Si,-0.0425541,0.0001195
Cu-Mg-Mn-Sn,0.1884858,0.0001195
Cu-Mg-Mn-Ta,0.2491651,0.0001195
Cu-Mg-Mn-Te,-0.0959029,0.0001195
Cu-Mg-Mn-Ti,0.1420524,0.0001195
Cu-Mg-Mn-V,0.2068325,0.0001195
Cu-Mg-Mn-W,0.3364307,0.0001195
Cu-Mg-Mn-Y,0.2155781,0.0001195
Cu-Mg-Mn-Zn,0.1134842,0.0001195
Cu-Mg-Mn-Zr,0.1914049,0.0001195
Cu-Mg-Mo-Nb,0.2247081,0.0001195
Cu-Mg-Mo-Ni,0.1850836,0.0001195
Cu-Mg-Mo-Os,0.3475216,0.0001195
Cu-Mg-Mo-Pb,0.3405865,0.0001195
Cu-Mg-Mo-Pd,0.0199168,0.0001195
Cu-Mg-Mo-Pt,-0.0535903,0.0001195
Cu-Mg-Mo-Re,0.3136371,0.0001195
Cu-Mg-Mo-Rh,0.1057363,0.0001195
Cu-Mg-Mo-Ru,0.2750591,0.0001195
Cu-Mg-Mo-Sb,0.1358196,0.0001195
Cu-Mg-Mo-Sc,0.1628204,0.0001195
Cu-Mg-Mo-Si,0.0016358,0.0001195
Cu-Mg-Mo-Sn,0.2458955,0.0001195
Cu-Mg-Mo-Ta,0.2388172,0.0001195
Cu-Mg-Mo-Te,-0.0287649,0.0001195
Cu-Mg-Mo-Ti,0.1640226,0.0001195
Cu-Mg-Mo-V,0.2436103,0.0001195
Cu-Mg-Mo-W,0.3329423,0.0001195
Cu-Mg-Mo-Y,0.2402744,0.0001195
Cu-Mg-Mo-Zn,0.1531118,0.0001195
Cu-Mg-Mo-Zr,0.1881974,0.0001195
Cu-Mg-Nb-Ni,0.1168281,0.0001195
Cu-Mg-Nb-Os,0.2564127,0.0001195
Cu-Mg-Nb-Pb,0.2685098,0.0001195
Cu-Mg-Nb-Pd,-0.0799759,0.0001195
Cu-Mg-Nb-Pt,-0.1657393,0.0001195
Cu-Mg-Nb-Re,0.2264591,0.0001195
Cu-Mg-Nb-Rh,0.0073228,0.0001195
Cu-Mg-Nb-Ru,0.1798915,0.0001195
Cu-Mg-Nb-Sb,0.0557227,0.0001195
Cu-Mg-Nb-Sc,0.1314337,0.0001195
Cu-Mg-Nb-Si,-0.0743097,0.0001195
Cu-Mg-Nb-Sn,0.1172159,0.0001195
Cu-Mg-Nb-Ta,0.236373,0.0001195
Cu-Mg-Nb-Te,-0.1088376,0.0001195
Cu-Mg-Nb-Ti,0.1626255,0.0001195
Cu-Mg-Nb-V,0.253138,0.0001195
Cu-Mg-Nb-W,0.2882664,0.0001195
Cu-Mg-Nb-Y,0.1899656,0.0001195
Cu-Mg-Nb-Zn,0.0957554,0.0001195
Cu-Mg-Nb-Zr,0.1573366,0.0001195
Cu-Mg-Ni-Os,0.2273564,0.0001195
Cu-Mg-Ni-Pb,0.153121,0.0001195
Cu-Mg-Ni-Pd,-0.0855984,0.0001195
Cu-Mg-Ni-Pt,-0.1203,0.0001195
Cu-Mg-Ni-Re,0.1982757,0.0001195
Cu-Mg-Ni-Rh,0.0371693,0.0001195
Cu-Mg-Ni-Ru,0.161131,0.0001195
Cu-Mg-Ni-Sb,-0.0184249,0.0001195
Cu-Mg-Ni-Sc,-0.0364162,0.0001195
Cu-Mg-Ni-Si,-0.1513885,0.0001195
Cu-Mg-Ni-Sn,0.0673227,0.0001195
Cu-Mg-Ni-Ta,0.1314995,0.0001195
Cu-Mg-Ni-Te,-0.2082784,0.0001195
Cu-Mg-Ni-Ti,0.0098509,0.0001195
Cu-Mg-Ni-V,0.1285294,0.0001195
Cu-Mg-Ni-W,0.2488386,0.0001195
Cu-Mg-Ni-Y,0.0208875,0.0001195
Cu-Mg-Ni-Zn,-0.0221066,0.0001195
Cu-Mg-Ni-Zr,0.0200381,0.0001195
Cu-Mg-Os-Pb,0.3956905,0.0001195
Cu-Mg-Os-Pd,0.0951977,0.0001195
Cu-Mg-Os-Pt,0.0615364,0.0001195
Cu-Mg-Os-Re,0.3470021,0.0001195
Cu-Mg-Os-Rh,0.1862701,0.0001195
Cu-Mg-Os-Ru,0.3061704,0.0001195
Cu-Mg-Os-Sb,0.230639,0.0001195
Cu-Mg-Os-Sc,0.1409922,0.0001195
Cu-Mg-Os-Si,0.0508942,0.0001195
Cu-Mg-Os-Sn,0.2751258,0.0001195
Cu-Mg-Os-Ta,0.2631023,0.0001195
Cu-Mg-Os-Te,0.0564396,0.0001195
Cu-Mg-Os-Ti,0.1375249,0.0001195
Cu-Mg-Os-V,0.2437494,0.0001195
Cu-Mg-Os-W,0.4078298,0.0001195
Cu-Mg-Os-Y,0.236008,0.0001195
Cu-Mg-Os-Zn,0.1913691,0.0001195
Cu-Mg-Os-Zr,0.1795203,0.0001195
Cu-Mg-Pb-Pd,-0.0772344,0.0001195
Cu-Mg-Pb-Pt,-0.0736699,0.0001195
Cu-Mg-Pb-Re,0.3665438,0.0001195
Cu-Mg-Pb-Rh,0.1123523,0.0001195
Cu-Mg-Pb-Ru,0.2770466,0.0001195
Cu-Mg-Pb-Sb,0.0306366,0.0001195
Cu-Mg-Pb-Sc,0.0180296,0.0001195
Cu-Mg-Pb-Si,0.0392181,0.0001195
Cu-Mg-Pb-Sn,0.1054135,0.0001195
Cu-Mg-Pb-Ta,0.3352448,0.0001195
Cu-Mg-Pb-Te,-0.19365,0.0001195
Cu-Mg-Pb-Ti,0.1633341,0.0001195
Cu-Mg-Pb-V,0.340312,0.0001195
Cu-Mg-Pb-W,0.4381609,0.0001195
Cu-Mg-Pb-Y,0.0089195,0.0001195
Cu-Mg-Pb-Zn,0.1033775,0.0001195
Cu-Mg-Pb-Zr,0.1009526,0.0001195
Cu-Mg-Pd-Pt,-0.2808429,0.0001195
Cu-Mg-Pd-Re,0.064253,0.0001195
Cu-Mg-Pd-Rh,-0.1195621,0.0001195
Cu-Mg-Pd-Ru,0.0154621,0.0001195
Cu-Mg-Pd-Sb,-0.2530618,0.0001195
Cu-Mg-Pd-Sc,-0.3017783,0.0001195
Cu-Mg-Pd-Si,-0.2996583,0.0001195
Cu-Mg-Pd-Sn,-0.2002214,0.0001195
Cu-Mg-Pd-Ta,-0.0617909,0.0001195
Cu-Mg-Pd-Te,-0.4119983,0.0001195
Cu-Mg-Pd-Ti,-0.1995077,0.0001195
Cu-Mg-Pd-V,-0.0354069,0.0001195
Cu-Mg-Pd-W,0.091506,0.0001195
Cu-Mg-Pd-Y,-0.2673225,0.0001195
Cu-Mg-Pd-Zn,-0.2470527,0.0001195
Cu-Mg-Pd-Zr,-0.2227925,0.0001195
Cu-Mg-Pt-Re,0.0120388,0.0001195
Cu-Mg-Pt-Rh,-0.1483977,0.0001195
Cu-Mg-Pt-Ru,-0.0116747,0.0001195
Cu-Mg-Pt-Sb,-0.2446128,0.0001195
Cu-Mg-Pt-Sc,-0.3911788,0.0001195
Cu-Mg-Pt-Si,-0.3506263,0.0001195
Cu-Mg-Pt-Sn,-0.1834396,0.0001195
Cu-Mg-Pt-Ta,-0.150151,0.0001195
Cu-Mg-Pt-Te,-0.4206835,0.0001195
Cu-Mg-Pt-Ti,-0.2922028,0.0001195
Cu-Mg-Pt-V,-0.122532,0.0001195
Cu-Mg-Pt-W,0.0174581,0.0001195
Cu-Mg-Pt-Y,-0.3497965,0.0001195
Cu-Mg-Pt-Zn,-0.2634133,0.0001195
Cu-Mg-Pt-Zr,-0.3104171,0.0001195
Cu-Mg-Re-Rh,0.1308719,0.0001195
Cu-Mg-Re-Ru,0.2759389,0.0001195
Cu-Mg-Re-Sb,0.1833262,0.0001195
Cu-Mg-Re-Sc,0.1443998,0.0001195
Cu-Mg-Re-Si,0.0455872,0.0001195
Cu-Mg-Re-Sn,0.2540937,0.0001195
Cu-Mg-Re-Ta,0.233824,0.0001195
Cu-Mg-Re-Te,0.0393846,0.0001195
Cu-Mg-Re-Ti,0.1254391,0.0001195
Cu-Mg-Re-V,0.2194256,0.0001195
Cu-Mg-Re-W,0.3694031,0.0001195
Cu-Mg-Re-Y,0.2453607,0.0001195
Cu-Mg-Re-Zn,0.1805431,0.0001195
Cu-Mg-Re-Zr,0.1732945,0.0001195
Cu-Mg-Rh-Ru,0.1153128,0.0001195
Cu-Mg-Rh-Sb,-0.120268,0.0001195
Cu-Mg-Rh-Sc,-0.1834,0.0001195
Cu-Mg-Rh-Si,-0.2560188,0.0001195
Cu-Mg-Rh-Sn,-0.0545069,0.0001195
Cu-Mg-Rh-Ta,0.0158925,0.0001195
Cu-Mg-Rh-Te,-0.2697322,0.0001195
Cu-Mg-Rh-Ti,-0.1064639,0.0001195
Cu-Mg-Rh-V,0.0429813,0.0001195
Cu-Mg-Rh-W,0.1665892,0.0001195
Cu-Mg-Rh-Y,-0.1261877,0.0001195
Cu-Mg-Rh-Zn,-0.0867343,0.0001195
Cu-Mg-Rh-Zr,-0.1130363,0.0001195
Cu-Mg-Ru-Sb,0.0950359,0.0001195
Cu-Mg-Ru-Sc,0.0498282,0.0001195
Cu-Mg-Ru-Si,-0.065671,0.0001195
Cu-Mg-Ru-Sn,0.1815037,0.0001195
Cu-Mg-Ru-Ta,0.1868551,0.0001195
Cu-Mg-Ru-Te,-0.093847,0.0001195
Cu-Mg-Ru-Ti,0.0646704,0.0001195
Cu-Mg-Ru-V,0.1813033,0.0001195
Cu-Mg-Ru-W,0.3318806,0.0001195
Cu-Mg-Ru-Y,0.1334286,0.0001195
Cu-Mg-Ru-Zn,0.089871,0.0001195
Cu-Mg-Ru-Zr,0.091816,0.0001195
Cu-Mg-Sb-Sc,-0.209839,0.0001195
Cu-Mg-Sb-Si,-0.0760446,0.0001195
Cu-Mg-Sb-Sn,-0.0295757,0.0001195
Cu-Mg-Sb-Ta,0.1237256,0.0001195
Cu-Mg-Sb-Te,-0.2692508,0.0001195
Cu-Mg-Sb-Ti,-0.0676268,0.0001195
Cu-Mg-Sb-V,0.1235345,0.0001195
Cu-Mg-Sb-W,0.2356058,0.0001195
Cu-Mg-Sb-Y,-0.2218375,0.0001195
Cu-Mg-Sb-Zn,-0.0488186,0.0001195
Cu-Mg-Sb-Zr,-0.130542,0.0001195
Cu-Mg-Sc-Si,-0.2250401,0.0001195
Cu-Mg-Sc-Sn,-0.0992309,0.0001195
Cu-Mg-Sc-Ta,0.1720443,0.0001195
Cu-Mg-Sc-Te,-0.4280256,0.0001195
Cu-Mg-Sc-Ti,0.0811593,0.0001195
Cu-Mg-Sc-V,0.1867338,0.0001195
Cu-Mg-Sc-W,0.2432821,0.0001195
Cu-Mg-Sc-Y,0.0329656,0.0001195
Cu-Mg-Sc-Zn,-0.0601776,0.0001195
Cu-Mg-Sc-Zr,0.0467172,0.0001195
Cu-Mg-Si-Sn,-0.0074427,0.0001195
Cu-Mg-Si-Ta,-0.0282309,0.0001195
Cu-Mg-Si-Te,-0.3060797,0.0001195
Cu-Mg-Si-Ti,-0.175013,0.0001195
Cu-Mg-Si-V,-0.0571437,0.0001195
Cu-Mg-Si-W,0.1059256,0.0001195
Cu-Mg-Si-Y,-0.2012404,0.0001195
Cu-Mg-Si-Zn,-0.0500181,0.0001195
Cu-Mg-Si-Zr,-0.1846247,0.0001195
Cu-Mg-Sn-Ta,0.1787189,0.0001195
Cu-Mg-Sn-Te,-0.2319537,0.0001195
Cu-Mg-Sn-Ti,0.0214372,0.0001195
Cu-Mg-Sn-V,0.1892146,0.0001195
Cu-Mg-Sn-W,0.3594443,0.0001195
Cu-Mg-Sn-Y,-0.0988683,0.0001195
Cu-Mg-Sn-Zn,0.0291772,0.0001195
Cu-Mg-Sn-Zr,-0.0346114,0.0001195
Cu-Mg-Ta-Te,-0.0493873,0.0001195
Cu-Mg-Ta-Ti,0.193609,0.0001195
Cu-Mg-Ta-V,0.2739487,0.0001195
Cu-Mg-Ta-W,0.3040585,0.0001195
Cu-Mg-Ta-Y,0.2356246,0.0001195
Cu-Mg-Ta-Zn,0.1342993,0.0001195
Cu-Mg-Ta-Zr,0.1923781,0.0001195
Cu-Mg-Te-Ti,-0.2422103,0.0001195
Cu-Mg-Te-V,-0.0911157,0.0001195
Cu-Mg-Te-W,0.088617,0.0001195
Cu-Mg-Te-Y,-0.4588083,0.0001195
Cu-Mg-Te-Zn,-0.2867177,0.0001195
Cu-Mg-Te-Zr,-0.3015427,0.0001195
Cu-Mg-Ti-V,0.1932845,0.0001195
Cu-Mg-Ti-W,0.2350535,0.0001195
Cu-Mg-Ti-Y,0.1283684,0.0001195
Cu-Mg-Ti-Zn,0.0120362,0.0001195
Cu-Mg-Ti-Zr,0.1074248,0.0001195
Cu-Mg-V-W,0.3070857,0.0001195
Cu-Mg-V-Y,0.2499619,0.0001195
Cu-Mg-V-Zn,0.129196,0.0001195
Cu-Mg-V-Zr,0.2126405,0.0001195
Cu-Mg-W-Y,0.3328299,0.0001195
Cu-Mg-W-Zn,0.2426411,0.0001195
Cu-Mg-W-Zr,0.2644046,0.0001195
Cu-Mg-Y-Zn,-0.0324448,0.0001195
Cu-Mg-Y-Zr,0.0866885,0.0001195
Cu-Mg-Zn-Zr,-0.0090329,0.0001195
Cu-Mn-Mo-Nb,0.1790447,0.0001195
